,team,name,position,cap_hit,base_salary,signing_bonus,roster_bonus,option_bonus,workout_bonus,restructure_bonus,incentive_bonus
2440,san-francisco-49ers,Kyle Juszczyk,FB,"$6,565,214 ","$4,750,000 ","$800,000 ","$376,464 ","$538,750 ","$100,000 ",0-,0-
2441,san-francisco-49ers,Charvarius Ward,CB,"$6,421,000 ","$1,080,000 ","$2,405,000 ","$340,000 ",0-,"$100,000 ","$2,496,000 ",0-
2442,san-francisco-49ers,Dre Greenlaw,LB,"$5,548,558 ","$4,175,000 ","$932,384 ","$341,174 ",0-,"$100,000 ",0-,0-
2443,san-francisco-49ers,Sam Darnold,QB,"$5,052,941 ","$1,900,000 ","$1,500,000 ","$352,941 ",0-,"$100,000 ",0-,"$1,200,000 "
2444,san-francisco-49ers,Javon Kinlaw,DT,"$4,928,220 ","$2,722,094 ","$2,206,126 ",0-,0-,0-,0-,0-
2445,san-francisco-49ers,Brandon Aiyuk,WR,"$3,987,245 ","$2,318,819 ","$1,668,426 ",0-,0-,0-,0-,0-
2446,san-francisco-49ers,Christian McCaffrey,RB,"$3,424,000 ","$1,080,000 ",0-,0-,0-,"$200,000 ","$2,144,000 ",0-
2447,san-francisco-49ers,Oren Burks,ILB,"$2,773,000 ","$1,900,000 ","$273,000 ","$500,000 ",0-,"$100,000 ",0-,0-
2448,san-francisco-49ers,Clelin Ferrell,DE,"$2,460,000 ","$1,160,000 ","$660,000 ","$640,000 ",0-,0-,0-,0-
2449,san-francisco-49ers,Jake Brendel,C,"$2,272,000 ","$1,080,000 ","$682,000 ","$510,000 ",0-,0-,0-,0-
2450,san-francisco-49ers,Jon Feliciano,C,"$2,250,000 ","$1,165,000 ","$1,000,000 ",0-,0-,"$85,000 ",0-,0-
2451,san-francisco-49ers,Kevin Givens,DT,"$2,100,000 ","$1,400,000 ","$600,000 ",0-,0-,"$100,000 ",0-,0-
2452,san-francisco-49ers,Tashaun Gipson,FS,"$2,100,000 ","$1,170,000 ","$200,000 ","$680,000 ",0-,"$50,000 ",0-,0-
2453,san-francisco-49ers,Ray-Ray McCloud,WR,"$2,090,000 ","$1,080,000 ","$875,000 ","$135,000 ",0-,0-,0-,0-
2454,san-francisco-49ers,Aaron Banks,G,"$1,929,165 ","$1,253,056 ","$626,109 ",0-,0-,"$50,000 ",0-,0-
2455,san-francisco-49ers,Demetrius Flannigan-Fowles,LB,"$1,885,000 ","$1,085,000 ","$500,000 ","$250,000 ",0-,"$50,000 ",0-,0-
2456,san-francisco-49ers,George Odum,S,"$1,840,000 ","$1,340,000 ","$400,000 ",0-,0-,"$100,000 ",0-,0-
2457,san-francisco-49ers,Mitch Wishnowsky,P,"$1,800,000 ","$1,100,000 ","$550,000 ",0-,0-,"$50,000 ",0-,"$100,000 "
2458,san-francisco-49ers,Isaiah Oliver,CB,"$1,686,000 ","$1,080,000 ","$366,000 ","$140,000 ",0-,"$100,000 ",0-,0-
2459,san-francisco-49ers,Colton McKivitz,T,"$1,547,765 ","$1,140,000 ","$146,000 ","$211,765 ",0-,"$50,000 ",0-,0-
2460,san-francisco-49ers,Zane Gonzalez,K,"$1,465,000 ","$1,465,000 ",0-,0-,0-,0-,0-,0-
2461,san-francisco-49ers,Drake Jackson,DE,"$1,339,180 ","$972,836 ","$366,344 ",0-,0-,0-,0-,0-
2462,san-francisco-49ers,Ambry Thomas,CB,"$1,305,233 ","$1,065,078 ","$210,155 ",0-,0-,"$30,000 ",0-,0-
2463,san-francisco-49ers,Taybor Pepper,LS,"$1,255,000 ","$1,080,000 ","$150,000 ",0-,0-,"$25,000 ",0-,0-
2464,san-francisco-49ers,Ty Davis-Price,RB,"$1,161,033 ","$887,207 ","$223,826 ",0-,0-,"$50,000 ",0-,0-
2465,san-francisco-49ers,Danny Gray,WR,"$1,146,570 ","$934,314 ","$212,256 ",0-,0-,0-,0-,0-
2466,san-francisco-49ers,Chris Conley,WR,"$1,092,500 ","$1,165,000 ",0-,"$102,500 ",0-,"$50,000 ",0-,0-
2467,san-francisco-49ers,Brandon Allen,QB,"$1,092,500 ","$1,080,000 ",0-,"$152,500 ",0-,0-,0-,0-
2468,san-francisco-49ers,Ross Dwelley,TE,"$1,080,000 ","$1,700,000 ",0-,0-,0-,0-,0-,0-
2469,san-francisco-49ers,Charlie Woerner,TE,"$1,055,257 ","$1,010,000 ","$45,257 ",0-,0-,0-,0-,0-
2470,san-francisco-49ers,Spencer Burford,G,"$1,038,014 ","$870,000 ","$168,014 ",0-,0-,0-,0-,0-
2471,san-francisco-49ers,Jaylon Moore,LT,"$1,020,758 ","$940,000 ","$80,758 ",0-,0-,0-,0-,0-
2472,san-francisco-49ers,Deommodore Lenoir,CB,"$1,011,218 ","$940,000 ","$71,218 ",0-,0-,0-,0-,0-
2473,san-francisco-49ers,Myles Hartsfield,CB,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
2474,san-francisco-49ers,Talanoa Hufanga,S,"$1,000,038 ","$940,000 ","$60,038 ",0-,0-,0-,0-,0-
2475,san-francisco-49ers,Matt Pryor,G,"$990,000 ","$1,080,000 ",0-,0-,0-,"$50,000 ",0-,0-
2476,san-francisco-49ers,Elijah Mitchell,RB,"$985,892 ","$940,000 ","$45,892 ",0-,0-,0-,0-,0-
2477,san-francisco-49ers,Ji'Ayir Brown,S,"$981,056 ","$750,000 ","$231,056 ",0-,0-,0-,0-,0-
2478,san-francisco-49ers,Willie Snead,WR,"$965,000 ","$1,165,000 ","$25,000 ","$127,500 ",0-,0-,0-,0-
2479,san-francisco-49ers,Austin Bryant,DE,"$965,000 ","$1,080,000 ",0-,0-,0-,"$25,000 ",0-,0-
2480,san-francisco-49ers,Cameron Latu,TE,"$964,379 ","$750,000 ","$214,379 ",0-,0-,0-,0-,0-
2481,san-francisco-49ers,Jake Moody,K,"$964,378 ","$750,000 ","$214,378 ",0-,0-,0-,0-,0-
2482,san-francisco-49ers,Samuel Womack,CB,"$940,831 ","$870,000 ","$70,831 ",0-,0-,0-,0-,0-
2483,san-francisco-49ers,T.Y. McGill,DT,"$940,000 ","$1,165,000 ",0-,0-,0-,0-,0-,0-
2484,san-francisco-49ers,Terrance Mitchell,CB,"$940,000 ","$1,165,000 ",0-,0-,0-,0-,0-,0-
2485,san-francisco-49ers,Kerry Hyder,DE,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
2486,san-francisco-49ers,Darryl Johnson,DE,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
2487,san-francisco-49ers,Marlon Davidson,DT,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2488,san-francisco-49ers,Troy Fumagalli,TE,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2489,san-francisco-49ers,Keith Ismael,C,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2490,san-francisco-49ers,Jauan Jennings,WR,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2491,san-francisco-49ers,A.J. Parker,CB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2492,san-francisco-49ers,Curtis Robinson,ILB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2493,san-francisco-49ers,Nick Zakelj,T,"$917,589 ","$870,000 ","$47,589 ",0-,0-,0-,0-,0-
2494,san-francisco-49ers,Brock Purdy,QB,"$889,252 ","$870,000 ","$19,252 ",0-,0-,0-,0-,0-
2495,san-francisco-49ers,Jordan Mason,RB,"$873,333 ","$870,000 ","$3,333 ",0-,0-,0-,0-,0-
2496,san-francisco-49ers,Alex Barrett,DE,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2497,san-francisco-49ers,Dazz Newsome,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2498,san-francisco-49ers,Darrell Luter Jr.,CB,"$828,378 ","$750,000 ","$78,378 ",0-,0-,0-,0-,0-
2499,san-francisco-49ers,Robert Beal Jr.,OLB,"$811,244 ","$750,000 ","$61,244 ",0-,0-,0-,0-,0-
2500,san-francisco-49ers,Dee Winters,LB,"$783,334 ","$750,000 ","$33,334 ",0-,0-,0-,0-,0-
2501,san-francisco-49ers,Kalia Davis,DT,"$783,004 ","$750,000 ","$33,004 ",0-,0-,0-,0-,0-
2502,san-francisco-49ers,Brayden Willis,TE,"$769,975 ","$750,000 ","$19,975 ",0-,0-,0-,0-,0-
2503,san-francisco-49ers,Ronnie Bell,WR,"$769,444 ","$750,000 ","$19,444 ",0-,0-,0-,0-,0-
2504,san-francisco-49ers,Jalen Graham,LB,"$769,444 ","$750,000 ","$19,444 ",0-,0-,0-,0-,0-
2505,san-francisco-49ers,D’Shawn Jamison,CB,"$756,666 ","$750,000 ","$6,666 ",0-,0-,0-,0-,0-
2506,san-francisco-49ers,Joey Fisher,T,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
2507,san-francisco-49ers,Ilm Manning,T,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
2508,san-francisco-49ers,Jack Colletto,FB,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
2509,san-francisco-49ers,Khalan Laborn,RB,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
2510,san-francisco-49ers,Spencer Waege,DT,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
2511,san-francisco-49ers,Corey Luciano,T,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
2512,san-francisco-49ers,Avery Young,S,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
2513,san-francisco-49ers,Ronald Awatt,RB,"$750,666 ","$750,000 ",$666 ,0-,0-,0-,0-,0-
2514,san-francisco-49ers,Isaiah Winstead,WR,"$750,333 ","$750,000 ",$333 ,0-,0-,0-,0-,0-
2515,san-francisco-49ers,Alfredo Gutierrez,T,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2516,san-francisco-49ers,Tayler Hawkins,S,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2517,san-francisco-49ers,Qwuantrezz Knight,CB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2518,san-francisco-49ers,Tay Martin,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2519,san-francisco-49ers,Marcelino McCrary-Ball,LB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2520,san-francisco-49ers,Jason Poe,G,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2521,san-francisco-49ers,Kyahva Tezino,LB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2522,san-francisco-49ers,Leroy Watson,TE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2523,seattle-seahawks,Jamal Adams,SS,"$18,110,000 ","$11,000,000 ","$4,000,000 ",0-,"$3,110,000 ",0-,0-,0-
2524,seattle-seahawks,Quandre Diggs,SS,"$18,100,000 ","$13,490,000 ","$4,100,000 ","$510,000 ",0-,0-,0-,0-
2525,seattle-seahawks,D.K. Metcalf,WR,"$13,720,000 ","$2,220,000 ","$7,500,000 ",0-,"$4,000,000 ",0-,0-,0-
2526,seattle-seahawks,Tyler Lockett,WR,"$11,060,000 ","$1,165,000 ","$3,800,000 ",0-,"$3,250,000 ",0-,"$2,845,000 ",0-
2527,seattle-seahawks,Uchenna Nwosu,LB,"$10,100,000 ","$1,600,000 ","$8,500,000 ",0-,0-,0-,0-,0-
2528,seattle-seahawks,Geno Smith,QB,"$10,100,000 ","$1,200,000 ","$8,700,000 ",0-,0-,"$200,000 ",0-,0-
2529,seattle-seahawks,Dre'Mont Jones,DE,"$10,056,666 ","$3,000,000 ","$6,666,666 ","$390,000 ",0-,0-,0-,0-
2530,seattle-seahawks,Will Dissly,TE,"$9,190,000 ","$5,640,000 ","$3,100,000 ","$450,000 ",0-,0-,0-,0-
2531,seattle-seahawks,Noah Fant,TE,"$6,850,000 ","$6,850,000 ",0-,0-,0-,0-,0-,0-
2532,seattle-seahawks,Devon Witherspoon,CB,"$5,792,937 ","$750,000 ","$5,042,937 ",0-,0-,0-,0-,0-
2533,seattle-seahawks,Bobby Wagner,ILB,"$5,500,000 ","$3,230,000 ","$1,250,000 ","$1,020,000 ",0-,0-,0-,0-
2534,seattle-seahawks,Charles Cross,LT,"$4,859,915 ","$1,676,983 ","$3,182,932 ",0-,0-,0-,0-,0-
2535,seattle-seahawks,Drew Lock,QB,"$4,000,000 ","$1,740,000 ","$1,750,000 ","$510,000 ",0-,0-,0-,0-
2536,seattle-seahawks,Phil Haynes,G,"$4,000,000 ","$1,305,000 ","$2,185,000 ","$510,000 ",0-,0-,0-,0-
2537,seattle-seahawks,Julian Love,FS,"$3,900,000 ","$1,160,000 ","$2,410,000 ","$330,000 ",0-,0-,0-,0-
2538,seattle-seahawks,Jordyn Brooks,ILB,"$3,893,148 ","$2,278,492 ","$1,614,656 ",0-,0-,0-,0-,0-
2539,seattle-seahawks,Bryan Mone,DT,"$3,675,000 ","$2,285,000 ","$500,000 ","$890,000 ",0-,0-,0-,0-
2540,seattle-seahawks,Devin Bush,ILB,"$3,500,000 ","$1,740,000 ","$1,250,000 ","$510,000 ",0-,0-,0-,0-
2541,seattle-seahawks,Michael Dickson,P,"$3,300,000 ","$2,000,000 ","$1,300,000 ",0-,0-,0-,0-,0-
2542,seattle-seahawks,Damien Lewis,G,"$3,274,298 ","$2,993,000 ","$281,298 ",0-,0-,0-,0-,0-
2543,seattle-seahawks,Jason Myers,K,"$3,040,000 ","$1,165,000 ","$1,875,000 ",0-,0-,0-,0-,0-
2544,seattle-seahawks,Jarran Reed,DE,"$3,030,000 ","$1,190,000 ","$1,500,000 ","$340,000 ",0-,0-,0-,0-
2545,seattle-seahawks,Jaxon Smith-Njigba,WR,"$2,621,329 ","$750,000 ","$1,871,329 ",0-,0-,0-,0-,0-
2546,seattle-seahawks,Nick Bellore,FB,"$2,600,000 ","$1,195,000 ","$1,150,000 ","$255,000 ",0-,0-,0-,0-
2547,seattle-seahawks,Evan Brown,G,"$2,250,000 ","$1,250,000 ","$1,000,000 ",0-,0-,0-,0-,0-
2548,seattle-seahawks,Darrell Taylor,OLB,"$2,152,343 ","$1,532,433 ","$619,910 ",0-,0-,0-,0-,0-
2549,seattle-seahawks,Boye Mafe,DE,"$1,945,966 ","$1,094,193 ","$851,773 ",0-,0-,0-,0-,0-
2550,seattle-seahawks,Kenneth Walker,RB,"$1,918,541 ","$1,088,708 ","$829,833 ",0-,0-,0-,0-,0-
2551,seattle-seahawks,Derick Hall,DE,"$1,657,378 ","$750,000 ","$907,378 ",0-,0-,0-,0-,0-
2552,seattle-seahawks,D'Wayne Eskridge,WR,"$1,623,683 ","$1,201,228 ","$422,455 ",0-,0-,0-,0-,0-
2553,seattle-seahawks,Zach Charbonnet,RB,"$1,250,196 ","$750,000 ","$500,196 ",0-,0-,0-,0-,0-
2554,seattle-seahawks,Abraham Lucas,RT,"$1,225,381 ","$950,076 ","$275,305 ",0-,0-,0-,0-,0-
2555,seattle-seahawks,Colby Parkinson,TE,"$1,177,610 ","$1,010,000 ","$167,610 ",0-,0-,0-,0-,0-
2556,seattle-seahawks,DeeJay Dallas,RB,"$1,133,600 ","$1,010,000 ","$123,600 ",0-,0-,0-,0-,0-
2557,seattle-seahawks,Tre Brown,CB,"$1,100,166 ","$940,000 ","$160,166 ",0-,0-,0-,0-,0-
2558,seattle-seahawks,Mario Edwards,DE,"$1,092,500 ","$1,165,000 ","$152,500 ",0-,0-,0-,0-,0-
2559,seattle-seahawks,Coby Bryant,CB,"$1,071,951 ","$870,000 ","$201,951 ",0-,0-,0-,0-,0-
2560,seattle-seahawks,Ben Burr-Kirven,LB,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
2561,seattle-seahawks,Stone Forsythe,LT,"$981,656 ","$940,000 ","$41,656 ",0-,0-,0-,0-,0-
2562,seattle-seahawks,Tariq Woolen,CB,"$953,054 ","$870,000 ","$83,054 ",0-,0-,0-,0-,0-
2563,seattle-seahawks,Anthony Bradford,G,"$950,996 ","$750,000 ","$200,996 ",0-,0-,0-,0-,0-
2564,seattle-seahawks,Jake Curhan,RT,"$949,500 ","$940,000 ","$9,500 ",0-,0-,0-,0-,0-
2565,seattle-seahawks,Artie Burns,CB,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
2566,seattle-seahawks,Joey Hunt,C,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
2567,seattle-seahawks,Michael Jackson,CB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2568,seattle-seahawks,Jon Rhattigan,LB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
2569,seattle-seahawks,Cameron Young,DT,"$931,877 ","$750,000 ","$181,877 ",0-,0-,0-,0-,0-
2570,seattle-seahawks,Dareke Young,WR,"$895,275 ","$870,000 ","$25,275 ",0-,0-,0-,0-,0-
2571,seattle-seahawks,Joey Blount,S,"$874,333 ","$870,000 ","$4,333 ",0-,0-,0-,0-,0-
2572,seattle-seahawks,Myles Adams,DT,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2573,seattle-seahawks,Cade Johnson,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2574,seattle-seahawks,Vi Jones,LB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2575,seattle-seahawks,Tyler Mabry,TE,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2576,seattle-seahawks,Roderick Perry,DT,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2577,seattle-seahawks,Cody Thompson,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2578,seattle-seahawks,Easop Winston,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
2579,seattle-seahawks,Mike Morris,DE,"$830,519 ","$750,000 ","$80,519 ",0-,0-,0-,0-,0-
2580,seattle-seahawks,Tyreke Smith,DE,"$830,244 ","$750,000 ","$80,244 ",0-,0-,0-,0-,0-
2581,seattle-seahawks,Olu Oluwatimi,C,"$829,114 ","$750,000 ","$79,114 ",0-,0-,0-,0-,0-
2582,seattle-seahawks,Jerrick Reed II,S,"$793,701 ","$750,000 ","$43,701 ",0-,0-,0-,0-,0-
2583,seattle-seahawks,Kenny McIntosh,RB,"$772,713 ","$750,000 ","$22,713 ",0-,0-,0-,0-,0-
2584,seattle-seahawks,MJ Anderson,DE,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
2585,seattle-seahawks,Christian Young,S,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
2586,seattle-seahawks,Jake Bobo,WR,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
2587,seattle-seahawks,Noah Gindorff,TE,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
2588,seattle-seahawks,John Hall,WR,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
2589,seattle-seahawks,Matt Landers,WR,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
2590,seattle-seahawks,Arquon Bush,CB,"$752,500 ","$750,000 ","$2,500 ",0-,0-,0-,0-,0-
2591,seattle-seahawks,Ty Okada,S,"$752,500 ","$750,000 ","$2,500 ",0-,0-,0-,0-,0-
2592,seattle-seahawks,Jonathan Sutherland,S,"$752,500 ","$750,000 ","$2,500 ",0-,0-,0-,0-,0-
2593,seattle-seahawks,Chris Stoll,LS,"$752,166 ","$750,000 ","$2,166 ",0-,0-,0-,0-,0-
2594,seattle-seahawks,Griffin Hebert,TE,"$752,000 ","$750,000 ","$2,000 ",0-,0-,0-,0-,0-
2595,seattle-seahawks,Kendall Randolph,G,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
2596,seattle-seahawks,Patrick O'Connell,LB,"$750,666 ","$750,000 ",$666 ,0-,0-,0-,0-,0-
2597,seattle-seahawks,Holton Ahlers,QB,"$750,333 ","$750,000 ",$333 ,0-,0-,0-,0-,0-
2598,seattle-seahawks,Lance Boykin,CB,"$750,333 ","$750,000 ",$333 ,0-,0-,0-,0-,0-
2599,seattle-seahawks,Tyjon Lindsey,WR,"$750,333 ","$750,000 ",$333 ,0-,0-,0-,0-,0-
2600,seattle-seahawks,Levi Bell,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2601,seattle-seahawks,Greg Eiland,T,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2602,seattle-seahawks,Austin Faoliu,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2603,seattle-seahawks,Benjie Franklin,CB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2604,seattle-seahawks,Bryant Koback,RB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2605,seattle-seahawks,Jalen McKenzie,T,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2606,seattle-seahawks,Joshua Onujiogu,DE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2607,seattle-seahawks,Chris Steele,CB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2608,seattle-seahawks,Jacob Sykes,DE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2609,seattle-seahawks,SaRodorick Thompson Jr.,RB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
2610,seattle-seahawks,Liam Ryan,T,0-,0-,0-,0-,0-,0-,0-,0-
2611,tampa-bay-buccaneers,Mike Evans,WR,"$23,698,500 ","$13,000,000 ",0-,"$1,500,000 ",0-,0-,"$9,198,500 ",0-
2612,tampa-bay-buccaneers,Shaquil Barrett,OLB,"$21,252,941 ","$14,250,000 ","$3,750,000 ","$352,941 ",0-,0-,"$2,900,000 ",0-
2613,tampa-bay-buccaneers,Devin White,ILB,"$11,706,000 ","$11,706,000 ",0-,0-,0-,0-,0-,0-
2614,tampa-bay-buccaneers,Chris Godwin,WR,"$8,614,000 ","$1,080,000 ","$3,750,000 ",0-,0-,0-,"$3,784,000 ",0-
2615,tampa-bay-buccaneers,Carlton Davis,CB,"$7,479,689 ","$1,080,000 ","$3,333,333 ","$382,356 ",0-,0-,"$2,684,000 ",0-
2616,tampa-bay-buccaneers,Vita Vea,DT,"$6,515,643 ","$1,080,000 ","$829,429 ","$411,754 ",0-,0-,"$4,194,460 ",0-
2617,tampa-bay-buccaneers,Ryan Jensen,C,"$5,932,000 ","$1,165,000 ","$2,500,000 ",0-,0-,0-,"$2,267,000 ",0-
2618,tampa-bay-buccaneers,Russell Gage,WR,"$4,430,667 ","$1,080,000 ","$2,166,667 ",0-,0-,0-,"$1,184,000 ",0-
2619,tampa-bay-buccaneers,Jamel Dean,CB,"$4,376,176 ","$1,080,000 ","$2,855,000 ","$441,176 ",0-,0-,0-,0-
2620,tampa-bay-buccaneers,Tristan Wirfs,LT,"$3,713,132 ","$1,010,000 ","$2,340,550 ",0-,0-,0-,"$362,582 ",0-
2621,tampa-bay-buccaneers,Joe Tryon,OLB,"$3,046,701 ","$1,675,567 ","$1,371,134 ",0-,0-,0-,0-,0-
2622,tampa-bay-buccaneers,Calijah Kancey,DT,"$2,635,177 ","$750,000 ","$1,885,177 ",0-,0-,0-,0-,0-
2623,tampa-bay-buccaneers,Antoine Winfield Jr.,S,"$2,124,979 ","$1,010,000 ","$718,579 ",0-,0-,0-,"$396,400 ",0-
2624,tampa-bay-buccaneers,Logan Hall,DE,"$2,117,376 ","$1,128,475 ","$988,901 ",0-,0-,0-,0-,0-
2625,tampa-bay-buccaneers,Anthony Nelson,OLB,"$1,964,000 ","$1,080,000 ","$884,000 ",0-,0-,0-,0-,0-
2626,tampa-bay-buccaneers,Lavonte David,ILB,"$1,832,000 ","$1,165,000 ","$667,000 ",0-,0-,0-,0-,0-
2627,tampa-bay-buccaneers,Baker Mayfield,QB,"$1,700,000 ","$1,125,000 ","$575,000 ",0-,0-,0-,0-,0-
2628,tampa-bay-buccaneers,Greg Gaines,DT,"$1,600,000 ","$1,125,000 ","$475,000 ",0-,0-,0-,0-,0-
2629,tampa-bay-buccaneers,Kyle Trask,QB,"$1,509,637 ","$1,163,212 ","$346,425 ",0-,0-,0-,0-,0-
2630,tampa-bay-buccaneers,Matt Feiler,G,"$1,468,000 ","$1,210,000 ","$258,000 ",0-,0-,0-,0-,0-
2631,tampa-bay-buccaneers,Ke'Shawn Vaughn,RB,"$1,465,713 ","$1,210,986 ","$254,727 ",0-,0-,0-,0-,0-
2632,tampa-bay-buccaneers,Luke Goedeke,G,"$1,404,315 ","$985,863 ","$418,452 ",0-,0-,0-,0-,0-
2633,tampa-bay-buccaneers,Aaron Stinnie,G,"$1,400,000 ","$1,150,000 ",0-,"$250,000 ",0-,0-,0-,0-
2634,tampa-bay-buccaneers,Cody Mauch,T,"$1,360,992 ","$750,000 ","$610,992 ",0-,0-,0-,0-,0-
2635,tampa-bay-buccaneers,William Gholston,DE,"$1,317,500 ","$2,515,000 ",0-,"$152,500 ",0-,0-,0-,0-
2636,tampa-bay-buccaneers,Robert Hainsey,C,"$1,310,829 ","$1,096,943 ","$213,886 ",0-,0-,0-,0-,0-
2637,tampa-bay-buccaneers,Zach Triner,LS,"$1,230,000 ","$1,080,000 ","$150,000 ",0-,0-,0-,0-,0-
2638,tampa-bay-buccaneers,Rachaad White,RB,"$1,165,909 ","$938,182 ","$227,727 ",0-,0-,0-,0-,0-
2639,tampa-bay-buccaneers,Cade Otton,TE,"$1,108,486 ","$900,000 ","$208,486 ",0-,0-,0-,0-,0-
2640,tampa-bay-buccaneers,Chase Edmonds,RB,"$1,092,500 ","$1,080,000 ","$152,500 ",0-,0-,0-,0-,0-
2641,tampa-bay-buccaneers,Ryan Neal,SS,"$1,092,500 ","$1,080,000 ",0-,"$152,500 ",0-,0-,0-,0-
2642,tampa-bay-buccaneers,Pat O'Connor,DE,"$1,092,500 ","$1,080,000 ",0-,"$152,500 ",0-,0-,0-,0-
2643,tampa-bay-buccaneers,Deadrin Senat,DT,"$1,092,500 ","$1,080,000 ","$152,500 ",0-,0-,0-,0-,0-
2644,tampa-bay-buccaneers,Ulysees Gilbert,LB,"$1,080,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
2645,tampa-bay-buccaneers,Jake Camarda,P,"$1,040,080 ","$870,000 ","$170,080 ",0-,0-,0-,0-,0-
2646,tampa-bay-buccaneers,Anthony Chesley,CB,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
2647,tampa-bay-buccaneers,Patrick Laird,RB,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
2648,tampa-bay-buccaneers,John Wolford,QB,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
2649,tampa-bay-buccaneers,K.J. Britt,LB,"$1,006,574 ","$940,000 ","$66,574 ",0-,0-,0-,0-,0-
2650,tampa-bay-buccaneers,YaYa Diaby,DE,"$993,711 ","$750,000 ","$243,711 ",0-,0-,0-,0-,0-
2651,tampa-bay-buccaneers,Chase McLaughlin,K,"$990,000 ","$1,080,000 ","$50,000 ",0-,0-,0-,0-,0-
2652,tampa-bay-buccaneers,Cam Gill,LB,"$965,000 ","$940,000 ",0-,"$25,000 ",0-,0-,0-,0-
2653,tampa-bay-buccaneers,Zyon McCollum,CB,"$950,433 ","$870,000 ","$80,433 ",0-,0-,0-,0-,0-
2654,tampa-bay-buccaneers,David Moore,WR,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
